segment,protocol,slug,month,btc_total,btc_plain,btc_yieldbearing,btc_borrowed,usd,source
money_market,Kinza Finance,kinza-finance,2025-09,45.892,45.2411,0.651,9.0909,5217735,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2025-10,43.0033,42.5854,0.4178,8.8772,4699261,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2025-11,30.0461,29.9412,0.1049,1.3334,2716342,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2025-12,30.0148,29.9138,0.101,1.1824,2627250,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-01,24.7168,24.6356,0.0812,1.2658,1956313,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-02,20.9172,20.8565,0.0607,1.3497,1397316,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-03,20.8084,20.7477,0.0607,1.3365,1413876,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-04,20.5022,20.476,0.0262,1.2746,1564728,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-05,19.2357,19.2095,0.0262,1.2965,1415559,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-06,18.6143,18.5881,0.0262,0.4744,1090156,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-07,18.127,18.1009,0.0261,0.4619,1140324,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-08,11.0976,11.0718,0.0258,0.3549,870333,defillama-protocol (token units)
money_market,Kinza Finance,kinza-finance,2026-09,10.4866,10.4608,0.0258,0.3549,849823,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2024-10,78.1606,78.1606,0,1.9541,5121002,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2024-11,39.0415,39.0415,0,1.1228,3643976,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2024-12,39.269,39.269,0,0.9177,3660969,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-01,39.2625,39.2625,0,1.0155,3917846,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-02,39.458,39.458,0,0.7884,3364466,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-03,39.4757,39.4757,0,0.6584,3249165,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-04,695.553,679.6811,15.8719,0.3532,65490664,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-05,256.3166,238.8012,17.5154,0.1061,26836327,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-06,106.7868,100.6078,6.179,0.1037,11472170,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-07,63.1594,61.3509,1.8085,0.0848,7340486,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-08,202.7848,202.6711,0.1137,1.903,21945299,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-09,246.7028,246.5557,0.1471,2.2064,28176449,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-10,363.1229,362.9758,0.1471,1.9915,39790292,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-11,70.6115,70.5636,0.0479,0.4324,6386605,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2025-12,57.8451,57.8001,0.045,0.422,5063776,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-01,50.8218,50.7768,0.045,0.416,4009421,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-02,29.9729,29.9279,0.045,0.444,1995163,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-03,16.4825,16.4375,0.045,0.0393,1119509,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-04,14.8933,14.8484,0.045,0.0004,1137061,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-05,11.6823,11.6373,0.045,0.0049,859205,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-06,8.8026,8.7774,0.0253,0.0049,513673,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-07,6.8736,6.8519,0.0217,0.0049,432358,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-08,6.5359,6.5142,0.0217,0.0049,511671,defillama-protocol (token units)
money_market,Echelon Market,echelon-market,2026-09,6.619,6.5974,0.0217,0.0049,537210,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-02,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-03,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-04,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-05,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-06,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-07,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-08,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2025-12,0.0003,0.0003,0,0,26,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-01,0.0006,0.0006,0,0.0002,50,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-02,520.8715,520.8715,0,0.0002,34875655,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-03,130.9928,130.9928,0,0.0503,8937640,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-04,10.4989,10.4989,0,0.1103,802273,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-05,2.8455,2.8455,0,0.0225,209400,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-06,5.8304,5.8304,0,0.0942,341575,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-07,7.4395,7.4395,0,0.1234,468076,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-08,9.6368,9.6368,0,0.1528,756034,defillama-protocol (token units)
money_market,Venus Flux,venus-flux,2026-09,5.3509,5.3509,0,0.134,433626,defillama-protocol (token units)
money_market,YeiLend,yeilend,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,YeiLend,yeilend,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,YeiLend,yeilend,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,YeiLend,yeilend,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-01,0,0,0,0,0,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-02,97.1894,97.1894,0,255.1982,8187762,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-03,728.2988,728.2988,0,782.9166,59932012,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-04,1011.2658,873.7979,137.4679,1235.0308,95258748,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-05,1135.9877,882.5886,253.3991,1341.4694,119148196,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-06,1224.6904,972.0205,252.6698,1456.2913,131271325,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-07,1197.7485,947.1316,250.617,1382.4503,139080296,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-08,1107.4145,856.7523,250.6623,1167.2164,119585246,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-09,913.3789,842.2339,71.145,925.3822,103602752,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-10,832.0271,760.8854,71.1417,838.6454,91047836,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-11,327.6542,297.8726,29.7816,328.172,29422902,defillama-protocol (token units)
money_market,YeiLend,yeilend,2025-12,427.2844,357.8226,69.4619,427.6846,37311881,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-01,53.4695,52.9642,0.5052,54.0063,4193464,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-02,54.3936,53.8883,0.5052,54.6735,3619843,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-03,3.1387,2.6346,0.5041,3.3834,212556,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-04,2.8718,2.3676,0.5041,3.1911,220207,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-05,2.9729,2.4687,0.5041,3.2527,218688,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-06,2.3078,1.8037,0.5041,2.521,134963,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-07,2.1977,1.6936,0.5041,2.4077,136612,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-08,2.2217,1.7176,0.5041,2.4306,173759,defillama-protocol (token units)
money_market,YeiLend,yeilend,2026-09,2.0938,1.5896,0.5041,2.3197,169779,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2024-09,1044.9293,834.3985,210.5308,1279.373,66326466,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2024-10,872.2688,647.8374,224.4314,1434.5045,61193309,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2024-11,981.4203,664.2801,317.1402,1628.3869,94683840,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2024-12,996.4525,585.5298,410.9226,1700.9459,92961690,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-01,448.7974,373.4346,75.3627,1133.6033,45790752,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-02,374.1436,362.2595,11.8841,487.1395,31413024,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-03,102.7703,69.0957,33.6746,130.5578,8453552,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-04,161.0805,69.7196,91.3609,183.331,14106207,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-05,153.2945,65.8137,87.4808,172.4635,15447961,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-06,153.1863,63.0936,90.0927,163.9216,16172010,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-07,137.8283,52.8315,84.9967,146.175,15909251,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-08,200.0669,52.375,147.6919,208.2231,22193068,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-09,195.7597,48.9475,146.8122,202.4974,22408482,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-10,127.1264,47.5386,79.5878,133.982,14373320,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-11,4.6867,3.8246,0.8621,11.7576,424263,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2025-12,3.6824,3.4101,0.2723,10.6468,321191,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-01,3.2093,2.9466,0.2627,9.9255,249877,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-02,2.9529,2.6963,0.2566,3.7259,194775,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-03,2.8071,2.5505,0.2566,3.56,190223,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-04,2.7856,2.5434,0.2423,3.5277,210824,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-05,2.4244,2.1678,0.2566,3.1586,176581,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-06,2.3248,2.0682,0.2566,3.061,134873,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-07,2.1989,1.992,0.2069,0,136204,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-08,1.6758,1.6758,0,0,136696,defillama-protocol (token units)
money_market,ZeroLend Lending,zerolend-lending,2026-09,1.6758,1.6758,0,0,131428,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-01,0,0,0,0,0,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-02,0,0,0,0,0,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-03,17.3454,17.3454,0,3.1606,1425429,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-04,57.1146,57.1146,0,8.8123,5392018,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-05,16.3009,16.3009,0,33.6974,1704880,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-06,22.5163,22.5163,0,37.4288,2412127,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-07,64.2915,64.2915,0,62.6747,7439233,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-08,78.9435,78.9435,0,70.4428,8537973,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-09,16.7488,16.7488,0,69.7306,1908930,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-10,84.1324,84.1324,0,55.1093,9224585,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-11,57.1558,57.1558,0,79.996,5181729,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2025-12,71.915,71.915,0,5.2902,6292724,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-01,57.2623,57.2623,0,3.6028,4516186,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-02,48.4077,48.4077,0,3.3947,3230843,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-03,23.2889,23.2889,0,2.0752,1588546,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-04,17.8536,17.8536,0,1.8383,1363688,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-05,3.3571,3.3571,0,0.9408,246555,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-06,2.8329,2.8329,0,0.7154,165632,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-07,2.2059,2.2059,0,0.712,138790,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-08,1.144,1.144,0,0.6604,90057,defillama-protocol (token units)
money_market,HypurrFi Pooled,hypurrfi-pooled,2026-09,0.7946,0.7946,0,0.661,64577,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2024-09,59.2894,59.2894,0,0,3746915,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2024-10,109.546,109.546,0,0,7687964,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2024-11,217.7563,200.7563,17.0,0,20989032,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2024-12,216.9297,199.9297,17.0,0,20255735,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-01,274.3351,257.3351,17.0,0,28117171,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-02,140.9954,115.9954,25.0,0,11871398,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-03,33.9345,33.9345,0,0,2798159,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-04,33.9341,33.9341,0,0,3195707,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-05,33.9628,33.9628,0,0,3545340,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-06,37.6349,37.6349,0,0,4038233,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-07,35.9399,35.9399,0,0,4159402,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-08,46.0237,46.0237,0,0,4980488,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-09,110.4237,110.4237,0,0,12576217,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-10,51.3924,51.3924,0,0,5626709,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-11,26.1213,26.1213,0,0,2365311,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2025-12,31.8053,31.8053,0,0,2786267,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-01,0.6321,0.6321,0,0,50044,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-02,0.6522,0.6522,0,0,43570,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-03,0.6522,0.6522,0,0,44396,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-04,0.6433,0.6433,0,0,49179,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-05,0.1758,0.1758,0,0,12946,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-06,0.1758,0.1758,0,0,10197,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-07,0.34,0.34,0,0,21374,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-08,1.2601,1.2601,0,0,99077,defillama-protocol (token units)
money_market,TermFinance Lend,termfinance-lend,2026-09,1.0,1.0,0,0,81323,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2024-09,57.5914,57.5914,0,12.0781,3681734,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2024-10,27.6956,27.6956,0,0.1585,1924374,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2024-11,74.8703,74.8703,0,5.7758,7208881,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2024-12,73.6063,73.6063,0,8.0145,6869605,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-01,72.4162,72.4162,0,5.0951,7415137,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-02,107.6851,107.6851,0,5.4598,9067228,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-03,54.9887,54.9887,0,5.1131,4522533,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-04,65.8355,65.8355,0,4.9592,6196147,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-05,63.7981,63.7981,0,2.4708,6664024,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-06,54.5471,54.5471,0,2.4189,5854188,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-07,54.3202,54.3202,0,2.3071,6275772,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-08,53.2954,53.2954,0,2.2662,5781667,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-09,53.3253,53.3253,0,1.3822,6094872,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-10,53.4663,53.4663,0,1.3832,5848819,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-11,57.9581,57.9581,0,0.3412,5163060,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2025-12,57.8518,57.8518,0,0.3918,5065635,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-01,2.6891,2.6891,0,0.3241,212157,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-02,2.601,2.601,0,0.3709,175831,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-03,2.4336,2.4336,0,0.4104,166595,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-04,2.0099,2.0099,0,0.2084,153194,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-05,1.7489,1.7489,0,0.1399,128295,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-06,0.9154,0.9154,0,0,53506,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-07,0.8505,0.8505,0,0,53334,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-08,0.8432,0.8432,0,0,66351,defillama-protocol (token units)
money_market,INIT Capital,init-capital,2026-09,0.8391,0.8391,0,0,68172,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2024-09,98.4226,98.4226,0,9.537,6254458,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2024-10,90.4645,90.4645,0,8.5757,6354949,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2024-11,68.7224,68.7224,0,9.7205,6619407,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2024-12,44.3452,44.3452,0,7.014,4134832,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-01,37.2155,37.2155,0,3.531,3812726,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-02,32.814,32.814,0,2.892,2752763,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-03,28.3938,28.3938,0,2.3521,2339053,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-04,20.8347,20.8347,0,2.1375,1963566,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-05,18.1118,18.1118,0,1.8658,1896575,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-06,9.8816,9.8816,0,0.717,1059714,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-07,9.4127,9.4127,0,0.8556,1089859,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-08,8.6322,8.6322,0,0.7969,934639,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-09,5.7903,5.7903,0,0.4814,661078,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-10,5.4937,5.4937,0,0.4157,601523,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-11,5.2192,5.2192,0,0.3643,475833,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2025-12,5.1724,5.1724,0,0.3662,452471,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-01,5.0123,5.0123,0,0.3659,394622,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-02,5.1508,5.1508,0,0.3627,343127,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-03,1.8857,1.8857,0,0.3522,128773,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-04,0.5563,0.5563,0,0.3457,42330,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-05,0.3784,0.3784,0,0.2517,27776,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-06,0.1517,0.1517,0,0.2543,8875,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-07,0.1253,0.1253,0,0.258,7893,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-08,0.125,0.125,0,0.2615,9843,defillama-protocol (token units)
money_market,Mendi Finance,mendi-finance,2026-09,0.1229,0.1229,0,0.2655,9984,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2024-09,32.1332,32.0949,0.0383,0.0037,2046867,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2024-10,1.1164,1.0781,0.0383,0.0031,78497,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2024-11,0.9324,0.8941,0.0383,0.0031,89922,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2024-12,130.0069,129.9561,0.0508,0.9466,12122890,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-01,1181.116,1181.05,0.066,0.0083,121021861,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-02,1181.1488,1181.0709,0.0779,0.0082,99343105,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-03,1100.3187,1100.2398,0.079,0.0132,90512230,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-04,1100.4542,1100.3666,0.0876,0.0526,103612117,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-05,945.585,945.531,0.054,0.0811,99029988,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-06,0.4895,0.4521,0.0374,0.0079,52385,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-07,0.3709,0.3185,0.0523,0.017,42936,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-08,0.3748,0.3305,0.0443,0.0077,40546,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-09,1.107,1.0622,0.0448,2.2342,126064,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-10,0.8339,0.7942,0.0398,2.5552,91303,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-11,1.0828,1.0459,0.0369,1.5936,96726,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2025-12,2.3243,2.2845,0.0398,0.8399,203452,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-01,0.3613,0.3235,0.0379,0.4499,28526,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-02,0.7653,0.7275,0.0379,0.0474,51183,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-03,0.6617,0.6581,0.0036,0.0453,44952,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-04,0.6699,0.6691,0.0008,0.0844,51205,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-05,0.7012,0.6976,0.0036,0.3135,51623,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-06,0.1243,0.1208,0.0035,0.4579,7300,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-07,0.1505,0.1498,0.0007,0.2575,9478,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-08,0.1486,0.1485,0.0002,0.241,11684,defillama-protocol (token units)
money_market,Sumer.money,sumer.money,2026-09,0.1462,0.146,0.0002,0.241,11858,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2024-09,123.6644,123.6644,0,49.8244,7858504,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2024-10,99.8088,99.8088,0,53.3101,7015463,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2024-11,108.0176,105.8209,2.1967,25.0065,10404491,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2024-12,109.5324,105.4165,4.1159,24.3082,10208170,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2025-01,91.4531,90.1356,1.3175,7.5694,9368708,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2025-02,0.5707,0.5707,0,0.1296,48099,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2025-03,1.6055,1.6055,0,0,132409,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2025-04,0.4496,0.4496,0,0,42402,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2025-05,0.4136,0.4136,0,0,43305,defillama-protocol (token units)
money_market,Venus Isolated Pools,venus-isolated-pools,2025-06,0.3665,0.3665,0,0,39260,defillama-protocol (token units)
