segment,protocol,slug,month,btc_counted,usd_counted
cdp,Abracadabra,abracadabra-spell,2024-09,60.9637,3865436
cdp,Abracadabra,abracadabra-spell,2024-10,61.3549,4312692
cdp,Abracadabra,abracadabra-spell,2024-11,74.572,7187469
cdp,Abracadabra,abracadabra-spell,2024-12,60.7597,5678227
cdp,Abracadabra,abracadabra-spell,2025-01,62.5453,6407085
cdp,Abracadabra,abracadabra-spell,2025-02,60.1092,5068301
cdp,Abracadabra,abracadabra-spell,2025-03,43.6256,3596647
cdp,Abracadabra,abracadabra-spell,2025-04,37.8875,3565784
cdp,Abracadabra,abracadabra-spell,2025-05,36.3568,3799040
cdp,Abracadabra,abracadabra-spell,2025-06,35.7716,3835568
cdp,Abracadabra,abracadabra-spell,2025-07,33.8904,3919090
cdp,Abracadabra,abracadabra-spell,2025-08,34.7506,3762996
cdp,Abracadabra,abracadabra-spell,2025-09,31.7575,3627615
cdp,Abracadabra,abracadabra-spell,2025-10,31.3934,3440644
cdp,Abracadabra,abracadabra-spell,2025-11,32.0165,2867940
cdp,Abracadabra,abracadabra-spell,2025-12,32.3575,2829006
cdp,Abracadabra,abracadabra-spell,2026-01,33.7875,2664996
cdp,Abracadabra,abracadabra-spell,2026-02,35.2487,2355755
cdp,Abracadabra,abracadabra-spell,2026-03,25.8466,1758531
cdp,Abracadabra,abracadabra-spell,2026-04,25.2861,1924241
cdp,Abracadabra,abracadabra-spell,2026-05,25.2088,1855806
cdp,Abracadabra,abracadabra-spell,2026-06,21.543,1250356
cdp,Abracadabra,abracadabra-spell,2026-07,21.3339,1343036
cdp,Abracadabra,abracadabra-spell,2026-08,21.0897,1656509
cdp,Abracadabra,abracadabra-spell,2026-09,21.0675,1710665
cdp,Angle,angle,2024-09,54.1701,3443782
cdp,Angle,angle,2024-10,50.7578,3562708
cdp,Angle,angle,2024-11,31.8673,3070867
cdp,Angle,angle,2024-12,27.9013,2599878
cdp,Angle,angle,2025-01,34.205,3494271
cdp,Angle,angle,2025-02,23.973,2020767
cdp,Angle,angle,2025-03,21.9779,1809698
cdp,Angle,angle,2025-04,23.0856,2174320
cdp,Angle,angle,2025-05,22.7029,2369447
cdp,Angle,angle,2025-06,22.0092,2359552
cdp,Angle,angle,2025-07,21.7748,2516789
cdp,Angle,angle,2025-08,21.6181,2341401
cdp,Angle,angle,2025-09,18.7347,2140632
cdp,Angle,angle,2025-10,16.7097,1831260
cdp,Angle,angle,2025-11,15.1868,1357824
cdp,Angle,angle,2025-12,14.7055,1283911
cdp,Angle,angle,2026-01,13.279,1048872
cdp,Angle,angle,2026-02,11.303,750703
cdp,Angle,angle,2026-03,7.0956,482656
cdp,Angle,angle,2026-04,6.5934,502441
cdp,Angle,angle,2026-05,5.8889,432529
cdp,Angle,angle,2026-06,5.8819,340657
cdp,Angle,angle,2026-07,5.751,362050
cdp,Angle,angle,2026-08,5.751,451897
cdp,Angle,angle,2026-09,5.751,467365
cdp,Avalon USDa CDP,avalon-usda,2024-09,0.0,0
cdp,Avalon USDa CDP,avalon-usda,2024-10,360.0018,25573449
cdp,Avalon USDa CDP,avalon-usda,2024-11,4956.6,476973618
cdp,Avalon USDa CDP,avalon-usda,2024-12,4956.6018,463521574
cdp,Avalon USDa CDP,avalon-usda,2025-01,5107.8691,524465783
cdp,Avalon USDa CDP,avalon-usda,2025-02,5156.6016,432778102
cdp,Avalon USDa CDP,avalon-usda,2025-03,5711.6016,469110974
cdp,Avalon USDa CDP,avalon-usda,2025-04,5600.6016,527643878
cdp,Avalon USDa CDP,avalon-usda,2025-05,5600.6016,585232767
cdp,Avalon USDa CDP,avalon-usda,2025-06,5156.6016,553210533
cdp,Avalon USDa CDP,avalon-usda,2025-07,5156.6017,595024468
cdp,Avalon USDa CDP,avalon-usda,2025-08,5407.6017,586381580
cdp,Avalon USDa CDP,avalon-usda,2025-09,5407.6016,611556481
cdp,Avalon USDa CDP,avalon-usda,2025-10,5407.6016,590710857
cdp,Avalon USDa CDP,avalon-usda,2025-11,5407.6016,488251534
cdp,Avalon USDa CDP,avalon-usda,2025-12,5407.6016,476707337
cdp,Avalon USDa CDP,avalon-usda,2026-01,5407.6016,428299706
cdp,Avalon USDa CDP,avalon-usda,2026-02,5407.6016,366695102
cdp,Avalon USDa CDP,avalon-usda,2026-03,5407.6016,370388017
cdp,Avalon USDa CDP,avalon-usda,2026-04,5407.6016,412166756
cdp,Avalon USDa CDP,avalon-usda,2026-05,5407.6016,396344044
cdp,Avalon USDa CDP,avalon-usda,2026-06,3251.6016,190147101
cdp,Avalon USDa CDP,avalon-usda,2026-07,0.0,0
cdp,Avalon USDa CDP,avalon-usda,2026-08,0.0,0
cdp,Avalon USDa CDP,avalon-usda,2026-09,0.0,0
cdp,Beraborrow,beraborrow,2024-09,0.0,0
cdp,Beraborrow,beraborrow,2024-10,0.0,0
cdp,Beraborrow,beraborrow,2024-11,0.0,0
cdp,Beraborrow,beraborrow,2024-12,0.0,0
cdp,Beraborrow,beraborrow,2025-01,0.0,0
cdp,Beraborrow,beraborrow,2025-02,492.0089,40855778
cdp,Beraborrow,beraborrow,2025-03,492.1103,40330099
cdp,Beraborrow,beraborrow,2025-04,531.6746,50013601
cdp,Beraborrow,beraborrow,2025-05,409.7639,42919385
cdp,Beraborrow,beraborrow,2025-06,11.9383,1244067
cdp,Beraborrow,beraborrow,2025-07,10.146,1163277
cdp,Beraborrow,beraborrow,2025-08,6.7573,733727
cdp,Beraborrow,beraborrow,2025-09,6.4203,728167
cdp,Beraborrow,beraborrow,2025-10,6.4405,701333
cdp,Beraborrow,beraborrow,2025-11,5.459,490778
cdp,Beraborrow,beraborrow,2025-12,5.459,473967
cdp,Beraborrow,beraborrow,2026-01,5.4483,426687
cdp,Beraborrow,beraborrow,2026-02,0.061,4052
cdp,Beraborrow,beraborrow,2026-03,0.0605,4082
cdp,Beraborrow,beraborrow,2026-04,0.0605,4611
cdp,Beraborrow,beraborrow,2026-05,0.0578,4237
cdp,Beraborrow,beraborrow,2026-06,0.0595,3483
cdp,Beraborrow,beraborrow,2026-07,0.0595,3689
cdp,Beraborrow,beraborrow,2026-08,0.0595,4643
cdp,Beraborrow,beraborrow,2026-09,0.0595,4806
cdp,BIMA CDP,bima-cdp,2024-09,0.0,0
cdp,BIMA CDP,bima-cdp,2024-10,0.0,0
cdp,BIMA CDP,bima-cdp,2024-11,0.0,0
cdp,BIMA CDP,bima-cdp,2024-12,0.0,0
cdp,BIMA CDP,bima-cdp,2025-01,0.0,0
cdp,BIMA CDP,bima-cdp,2025-02,0.0,0
cdp,BIMA CDP,bima-cdp,2025-03,0.0,0
cdp,BIMA CDP,bima-cdp,2025-04,0.0,0
cdp,BIMA CDP,bima-cdp,2025-05,0.0477,4981
cdp,BIMA CDP,bima-cdp,2025-06,56.8447,6104149
cdp,BIMA CDP,bima-cdp,2025-07,56.8447,6583496
cdp,BIMA CDP,bima-cdp,2025-08,56.8444,6138458
cdp,BIMA CDP,bima-cdp,2025-09,56.8444,6497647
cdp,BIMA CDP,bima-cdp,2025-10,56.8444,6234889
cdp,BIMA CDP,bima-cdp,2025-11,40.0474,3566730
cdp,BIMA CDP,bima-cdp,2025-12,40.0474,3509413
cdp,BIMA CDP,bima-cdp,2026-01,40.0474,3172060
cdp,BIMA CDP,bima-cdp,2026-02,44.4377,2965291
cdp,BIMA CDP,bima-cdp,2026-03,58.8109,4007476
cdp,BIMA CDP,bima-cdp,2026-04,64.0631,4895858
cdp,BIMA CDP,bima-cdp,2026-05,69.4267,5123801
cdp,BIMA CDP,bima-cdp,2026-06,105.8975,6174326
cdp,BIMA CDP,bima-cdp,2026-07,112.4661,7073194
cdp,BIMA CDP,bima-cdp,2026-08,119.378,9385832
cdp,BIMA CDP,bima-cdp,2026-09,125.8089,10220129
cdp,bitSmiley,bitsmiley,2024-09,312.6241,19863200
cdp,bitSmiley,bitsmiley,2024-10,304.7251,21406328
cdp,bitSmiley,bitsmiley,2024-11,302.7495,29122076
cdp,bitSmiley,bitsmiley,2024-12,302.6222,28202267
cdp,bitSmiley,bitsmiley,2025-01,302.1832,30952321
cdp,bitSmiley,bitsmiley,2025-02,301.8968,25430582
cdp,bitSmiley,bitsmiley,2025-03,201.8703,16647032
cdp,bitSmiley,bitsmiley,2025-04,101.7791,9586166
cdp,bitSmiley,bitsmiley,2025-05,101.5891,10606105
cdp,bitSmiley,bitsmiley,2025-06,101.5885,10888255
cdp,bitSmiley,bitsmiley,2025-07,6.4752,748157
cdp,bitSmiley,bitsmiley,2025-08,6.3696,689913
cdp,bitSmiley,bitsmiley,2025-09,5.2896,604845
cdp,bitSmiley,bitsmiley,2025-10,5.2394,574329
cdp,bitSmiley,bitsmiley,2025-11,5.129,456651
cdp,bitSmiley,bitsmiley,2025-12,5.129,447692
cdp,bitSmiley,bitsmiley,2026-01,5.129,405097
cdp,bitSmiley,bitsmiley,2026-02,5.1286,341600
cdp,bitSmiley,bitsmiley,2026-03,5.1286,348610
cdp,bitSmiley,bitsmiley,2026-04,0.1286,9817
cdp,bitSmiley,bitsmiley,2026-05,0.1286,9461
cdp,bitSmiley,bitsmiley,2026-06,0.1286,7587
cdp,bitSmiley,bitsmiley,2026-07,0.1286,8098
cdp,bitSmiley,bitsmiley,2026-08,0.1286,10103
cdp,bitSmiley,bitsmiley,2026-09,0.1286,10456
cdp,BitU,bitu-protocol,2024-09,250.9022,15985482
cdp,BitU,bitu-protocol,2024-10,250.9022,17640434
cdp,BitU,bitu-protocol,2024-11,250.9022,24236653
cdp,BitU,bitu-protocol,2024-12,250.9022,23429501
cdp,BitU,bitu-protocol,2025-01,250.9022,25625146
cdp,BitU,bitu-protocol,2025-02,250.9022,21147545
cdp,BitU,bitu-protocol,2025-03,250.9022,20742840
cdp,BitU,bitu-protocol,2025-04,250.9022,23660833
cdp,BitU,bitu-protocol,2025-05,250.9022,26270718
cdp,BitU,bitu-protocol,2025-06,250.8922,26878839
cdp,BitU,bitu-protocol,2025-07,250.8922,29158948
cdp,BitU,bitu-protocol,2025-08,250.8922,27165860
cdp,BitU,bitu-protocol,2025-09,250.8922,28580641
cdp,BitU,bitu-protocol,2025-10,250.8922,27470087
cdp,BitU,bitu-protocol,2025-11,250.8922,21942025
cdp,BitU,bitu-protocol,2025-12,250.8922,21991960
cdp,BitU,bitu-protocol,2026-01,250.8922,19780808
cdp,BitU,bitu-protocol,2026-02,250.8922,16761233
cdp,BitU,bitu-protocol,2026-03,250.8922,17118377
cdp,BitU,bitu-protocol,2026-04,250.8922,19171913
cdp,BitU,bitu-protocol,2026-05,250.8922,18463038
cdp,BitU,bitu-protocol,2026-06,0.0,0
cdp,BitU,bitu-protocol,2026-07,0.0,0
cdp,BitU,bitu-protocol,2026-08,0.0,0
cdp,BitU,bitu-protocol,2026-09,0.0,0
cdp,Bitzap yUSD,bitzap-yusd,2024-09,0.0,0
cdp,Bitzap yUSD,bitzap-yusd,2024-10,0.0,0
cdp,Bitzap yUSD,bitzap-yusd,2024-11,0.0,0
cdp,Bitzap yUSD,bitzap-yusd,2024-12,0.0,0
cdp,Bitzap yUSD,bitzap-yusd,2025-01,0.0,0
cdp,Bitzap yUSD,bitzap-yusd,2025-02,0.0,0
cdp,Bitzap yUSD,bitzap-yusd,2025-03,0.0,0
cdp,Bitzap yUSD,bitzap-yusd,2025-04,638.2006,60027872
cdp,Bitzap yUSD,bitzap-yusd,2025-05,638.2007,66629430
cdp,Bitzap yUSD,bitzap-yusd,2025-06,638.2007,68387673
cdp,Bitzap yUSD,bitzap-yusd,2025-07,638.2007,73738985
cdp,Bitzap yUSD,bitzap-yusd,2025-08,638.2007,69129262
cdp,Bitzap yUSD,bitzap-yusd,2025-09,40.0006,4569429
cdp,Bitzap yUSD,bitzap-yusd,2025-10,40.0006,4383705
cdp,Bitzap yUSD,bitzap-yusd,2025-11,40.0006,3489145
cdp,Bitzap yUSD,bitzap-yusd,2025-12,0.0006,53
cdp,Bitzap yUSD,bitzap-yusd,2026-01,0.0006,47
cdp,Bitzap yUSD,bitzap-yusd,2026-02,0.0006,40
cdp,Bitzap yUSD,bitzap-yusd,2026-03,0.0006,41
cdp,Bitzap yUSD,bitzap-yusd,2026-04,0.0006,46
cdp,Bitzap yUSD,bitzap-yusd,2026-05,0.0006,44
cdp,Bitzap yUSD,bitzap-yusd,2026-06,0.0006,35
cdp,Bitzap yUSD,bitzap-yusd,2026-07,0.0006,38
cdp,Bitzap yUSD,bitzap-yusd,2026-08,0.0006,47
cdp,Bitzap yUSD,bitzap-yusd,2026-09,0.0006,49
cdp,BTCFi CDP,btcfi-cdp,2024-09,127.4068,8120995
cdp,BTCFi CDP,btcfi-cdp,2024-10,124.9642,8789703
cdp,BTCFi CDP,btcfi-cdp,2024-11,150.4286,14499319
cdp,BTCFi CDP,btcfi-cdp,2024-12,184.1075,17165821
cdp,BTCFi CDP,btcfi-cdp,2025-01,215.1786,22017183
cdp,BTCFi CDP,btcfi-cdp,2025-02,245.1972,20694495
cdp,BTCFi CDP,btcfi-cdp,2025-03,235.2248,19426878
cdp,BTCFi CDP,btcfi-cdp,2025-04,222.5124,20946484
cdp,BTCFi CDP,btcfi-cdp,2025-05,203.1855,21225572
cdp,BTCFi CDP,btcfi-cdp,2025-06,203.2774,21773390
cdp,BTCFi CDP,btcfi-cdp,2025-07,227.2252,26331805
cdp,BTCFi CDP,btcfi-cdp,2025-08,222.9231,24125188
cdp,BTCFi CDP,btcfi-cdp,2025-09,222.9095,25437893
cdp,BTCFi CDP,btcfi-cdp,2025-10,223.0731,24470682
cdp,BTCFi CDP,btcfi-cdp,2025-11,192.1507,17161960
cdp,BTCFi CDP,btcfi-cdp,2025-12,171.5657,15039230
cdp,BTCFi CDP,btcfi-cdp,2026-01,154.8321,12249634
cdp,BTCFi CDP,btcfi-cdp,2026-02,154.5092,10309523
cdp,BTCFi CDP,btcfi-cdp,2026-03,153.4893,10452662
cdp,BTCFi CDP,btcfi-cdp,2026-04,153.5041,11727323
cdp,BTCFi CDP,btcfi-cdp,2026-05,153.5166,11310401
cdp,BTCFi CDP,btcfi-cdp,2026-06,119.4228,6985592
cdp,BTCFi CDP,btcfi-cdp,2026-07,107.2971,6748462
cdp,BTCFi CDP,btcfi-cdp,2026-08,97.2444,7650264
cdp,BTCFi CDP,btcfi-cdp,2026-09,92.3324,7497742
cdp,Bucket,bucket-cdp,2024-09,0.0,0
cdp,Bucket,bucket-cdp,2024-10,0.0,0
cdp,Bucket,bucket-cdp,2024-11,0.0,0
cdp,Bucket,bucket-cdp,2024-12,0.0,0
cdp,Bucket,bucket-cdp,2025-01,0.0,0
cdp,Bucket,bucket-cdp,2025-02,0.0411,3459
cdp,Bucket,bucket-cdp,2025-03,48.9782,4044031
cdp,Bucket,bucket-cdp,2025-04,70.6507,6648228
cdp,Bucket,bucket-cdp,2025-05,120.841,12583582
cdp,Bucket,bucket-cdp,2025-06,99.7173,10682882
cdp,Bucket,bucket-cdp,2025-07,119.5004,13827279
cdp,Bucket,bucket-cdp,2025-08,136.4346,14764314
cdp,Bucket,bucket-cdp,2025-09,59.5625,6785813
cdp,Bucket,bucket-cdp,2025-10,57.6382,6319667
cdp,Bucket,bucket-cdp,2025-11,57.6053,5211202
cdp,Bucket,bucket-cdp,2025-12,57.6053,5041029
cdp,Bucket,bucket-cdp,2026-01,57.6053,4521987
cdp,Bucket,bucket-cdp,2026-02,57.6053,3848305
cdp,Bucket,bucket-cdp,2026-03,57.6053,3925267
cdp,Bucket,bucket-cdp,2026-04,57.6053,4390910
cdp,Bucket,bucket-cdp,2026-05,57.6114,4231187
cdp,Bucket,bucket-cdp,2026-06,57.6102,3365646
cdp,Bucket,bucket-cdp,2026-07,0.0,0
cdp,Bucket,bucket-cdp,2026-08,0.0,0
cdp,Bucket,bucket-cdp,2026-09,57.6102,4678531
cdp,Bucket v2,bucket-protocol-v2,2024-09,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2024-10,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2024-11,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2024-12,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-01,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-02,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-03,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-04,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-05,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-06,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-07,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-08,0.0,0
cdp,Bucket v2,bucket-protocol-v2,2025-09,67.2406,7669392
cdp,Bucket v2,bucket-protocol-v2,2025-10,68.5921,7497838
cdp,Bucket v2,bucket-protocol-v2,2025-11,45.9311,4135790
cdp,Bucket v2,bucket-protocol-v2,2025-12,32.8087,2870785
cdp,Bucket v2,bucket-protocol-v2,2026-01,18.575,1465108
cdp,Bucket v2,bucket-protocol-v2,2026-02,4.3789,292245
cdp,Bucket v2,bucket-protocol-v2,2026-03,4.9648,338244
cdp,Bucket v2,bucket-protocol-v2,2026-04,5.8519,446999
cdp,Bucket v2,bucket-protocol-v2,2026-05,5.5552,408744
cdp,Bucket v2,bucket-protocol-v2,2026-06,6.0822,356914
cdp,Bucket v2,bucket-protocol-v2,2026-07,5.654,356186
cdp,Bucket v2,bucket-protocol-v2,2026-08,5.6549,444058
cdp,Bucket v2,bucket-protocol-v2,2026-09,5.6549,459416
cdp,crvUSD / LlamaLend,crvusd,2024-09,754.3121,47946582
cdp,crvUSD / LlamaLend,crvusd,2024-10,727.4942,51029566
cdp,crvUSD / LlamaLend,crvusd,2024-11,644.4419,62069649
cdp,crvUSD / LlamaLend,crvusd,2024-12,553.106,51537035
cdp,crvUSD / LlamaLend,crvusd,2025-01,736.8879,75311801
cdp,crvUSD / LlamaLend,crvusd,2025-02,717.3186,60432828
cdp,crvUSD / LlamaLend,crvusd,2025-03,1197.4735,98838650
cdp,crvUSD / LlamaLend,crvusd,2025-04,1597.3637,150201423
cdp,crvUSD / LlamaLend,crvusd,2025-05,1569.1331,163875453
cdp,crvUSD / LlamaLend,crvusd,2025-06,1294.8208,138725779
cdp,crvUSD / LlamaLend,crvusd,2025-07,1180.1481,136386970
cdp,crvUSD / LlamaLend,crvusd,2025-08,1054.0698,114104584
cdp,crvUSD / LlamaLend,crvusd,2025-09,1033.4451,118082805
cdp,crvUSD / LlamaLend,crvusd,2025-10,886.7787,97101584
cdp,crvUSD / LlamaLend,crvusd,2025-11,686.6808,61172225
cdp,crvUSD / LlamaLend,crvusd,2025-12,893.1807,78132117
cdp,crvUSD / LlamaLend,crvusd,2026-01,892.8429,70537991
cdp,crvUSD / LlamaLend,crvusd,2026-02,492.2233,32705308
cdp,crvUSD / LlamaLend,crvusd,2026-03,398.7573,27106819
cdp,crvUSD / LlamaLend,crvusd,2026-04,763.0213,58230472
cdp,crvUSD / LlamaLend,crvusd,2026-05,623.2945,45956124
cdp,crvUSD / LlamaLend,crvusd,2026-06,591.5732,34584589
cdp,crvUSD / LlamaLend,crvusd,2026-07,661.5892,41649507
cdp,crvUSD / LlamaLend,crvusd,2026-08,907.6277,71316846
cdp,crvUSD / LlamaLend,crvusd,2026-09,929.861,75517197
cdp,Felix CDP,felix-cdp,2024-09,0.0,0
cdp,Felix CDP,felix-cdp,2024-10,0.0,0
cdp,Felix CDP,felix-cdp,2024-11,0.0,0
cdp,Felix CDP,felix-cdp,2024-12,0.0,0
cdp,Felix CDP,felix-cdp,2025-01,0.0,0
cdp,Felix CDP,felix-cdp,2025-02,0.0,0
cdp,Felix CDP,felix-cdp,2025-03,0.0,0
cdp,Felix CDP,felix-cdp,2025-04,0.0,0
cdp,Felix CDP,felix-cdp,2025-05,126.974,13279955
cdp,Felix CDP,felix-cdp,2025-06,168.5072,18051836
cdp,Felix CDP,felix-cdp,2025-07,206.889,23907472
cdp,Felix CDP,felix-cdp,2025-08,232.0128,25102159
cdp,Felix CDP,felix-cdp,2025-09,198.9456,22780266
cdp,Felix CDP,felix-cdp,2025-10,117.7907,12915016
cdp,Felix CDP,felix-cdp,2025-11,75.0726,6806072
cdp,Felix CDP,felix-cdp,2025-12,54.4193,4764709
cdp,Felix CDP,felix-cdp,2026-01,44.1459,3471987
cdp,Felix CDP,felix-cdp,2026-02,36.7023,2466355
cdp,Felix CDP,felix-cdp,2026-03,31.6774,2159308
cdp,Felix CDP,felix-cdp,2026-04,28.8927,2205163
cdp,Felix CDP,felix-cdp,2026-05,28.302,2078599
cdp,Felix CDP,felix-cdp,2026-06,28.4093,1663126
cdp,Felix CDP,felix-cdp,2026-07,27.5611,1733373
cdp,Felix CDP,felix-cdp,2026-08,26.2411,2065680
cdp,Felix CDP,felix-cdp,2026-09,23.1195,1874856
cdp,Frankencoin,frankencoin,2024-09,82.9663,5272259
cdp,Frankencoin,frankencoin,2024-10,82.8413,5822831
cdp,Frankencoin,frankencoin,2024-11,82.8413,7979355
cdp,Frankencoin,frankencoin,2024-12,119.1339,11103822
cdp,Frankencoin,frankencoin,2025-01,101.4655,10395464
cdp,Frankencoin,frankencoin,2025-02,113.2247,9494172
cdp,Frankencoin,frankencoin,2025-03,118.678,9769087
cdp,Frankencoin,frankencoin,2025-04,118.9109,11185267
cdp,Frankencoin,frankencoin,2025-05,125.1951,13070494
cdp,Frankencoin,frankencoin,2025-06,122.1951,13084331
cdp,Frankencoin,frankencoin,2025-07,119.2145,13776020
cdp,Frankencoin,frankencoin,2025-08,118.5951,12843362
cdp,Frankencoin,frankencoin,2025-09,118.5951,13560009
cdp,Frankencoin,frankencoin,2025-10,117.3453,12860069
cdp,Frankencoin,frankencoin,2025-11,106.1824,9459145
cdp,Frankencoin,frankencoin,2025-12,99.6818,8718593
cdp,Frankencoin,frankencoin,2026-01,216.8006,19037452
cdp,Frankencoin,frankencoin,2026-02,308.2578,20596923
cdp,Frankencoin,frankencoin,2026-03,310.5919,21138045
cdp,Frankencoin,frankencoin,2026-04,321.2903,24534928
cdp,Frankencoin,frankencoin,2026-05,340.4461,25067253
cdp,Frankencoin,frankencoin,2026-06,347.1114,20223664
cdp,Frankencoin,frankencoin,2026-07,347.1876,21835821
cdp,Frankencoin,frankencoin,2026-08,359.7327,28242407
cdp,Frankencoin,frankencoin,2026-09,360.2778,29261180
cdp,f(x) Protocol,fx-protocol,2024-09,139.9414,8862494
cdp,f(x) Protocol,fx-protocol,2024-10,94.3561,6613872
cdp,f(x) Protocol,fx-protocol,2024-11,54.1714,5207329
cdp,f(x) Protocol,fx-protocol,2024-12,45.2581,4196199
cdp,f(x) Protocol,fx-protocol,2025-01,37.9717,3873988
cdp,f(x) Protocol,fx-protocol,2025-02,24.2004,2037454
cdp,f(x) Protocol,fx-protocol,2025-03,95.6258,7895545
cdp,f(x) Protocol,fx-protocol,2025-04,142.1372,13388029
cdp,f(x) Protocol,fx-protocol,2025-05,470.2213,49091990
cdp,f(x) Protocol,fx-protocol,2025-06,618.4704,66273310
cdp,f(x) Protocol,fx-protocol,2025-07,568.802,65720500
cdp,f(x) Protocol,fx-protocol,2025-08,681.975,73866067
cdp,f(x) Protocol,fx-protocol,2025-09,674.2398,77099985
cdp,f(x) Protocol,fx-protocol,2025-10,645.3793,70727747
cdp,f(x) Protocol,fx-protocol,2025-11,181.8425,16189945
cdp,f(x) Protocol,fx-protocol,2025-12,227.2201,19872670
cdp,f(x) Protocol,fx-protocol,2026-01,205.0567,16054527
cdp,f(x) Protocol,fx-protocol,2026-02,204.9649,13673251
cdp,f(x) Protocol,fx-protocol,2026-03,225.7996,15362568
cdp,f(x) Protocol,fx-protocol,2026-04,584.8995,44604436
cdp,f(x) Protocol,fx-protocol,2026-05,1052.3117,77448246
cdp,f(x) Protocol,fx-protocol,2026-06,1063.5752,61635007
cdp,f(x) Protocol,fx-protocol,2026-07,1242.1292,78133384
cdp,f(x) Protocol,fx-protocol,2026-08,1270.4104,99873436
cdp,f(x) Protocol,fx-protocol,2026-09,1287.6015,104555594
cdp,Hylo,hylo-protocol,2024-09,0.0,0
cdp,Hylo,hylo-protocol,2024-10,0.0,0
cdp,Hylo,hylo-protocol,2024-11,0.0,0
cdp,Hylo,hylo-protocol,2024-12,0.0,0
cdp,Hylo,hylo-protocol,2025-01,0.0,0
cdp,Hylo,hylo-protocol,2025-02,0.0,0
cdp,Hylo,hylo-protocol,2025-03,0.0,0
cdp,Hylo,hylo-protocol,2025-04,0.0,0
cdp,Hylo,hylo-protocol,2025-05,0.0,0
cdp,Hylo,hylo-protocol,2025-06,0.0,0
cdp,Hylo,hylo-protocol,2025-07,0.0,0
cdp,Hylo,hylo-protocol,2025-08,0.0,0
cdp,Hylo,hylo-protocol,2025-09,0.0,0
cdp,Hylo,hylo-protocol,2025-10,0.0,0
cdp,Hylo,hylo-protocol,2025-11,0.0,0
cdp,Hylo,hylo-protocol,2025-12,0.0,0
cdp,Hylo,hylo-protocol,2026-01,0.0,0
cdp,Hylo,hylo-protocol,2026-02,0.0,0
cdp,Hylo,hylo-protocol,2026-03,0.0,0
cdp,Hylo,hylo-protocol,2026-04,0.0,0
cdp,Hylo,hylo-protocol,2026-05,0.0,0
cdp,Hylo,hylo-protocol,2026-06,0.0,0
cdp,Hylo,hylo-protocol,2026-07,0.0,0
cdp,Hylo,hylo-protocol,2026-08,19.4896,1532332
cdp,Hylo,hylo-protocol,2026-09,34.4176,2798945
cdp,Inverse FiRM,inverse-finance-firm,2024-09,60.8595,3846139
cdp,Inverse FiRM,inverse-finance-firm,2024-10,73.4688,5156656
cdp,Inverse FiRM,inverse-finance-firm,2024-11,8.3935,808048
cdp,Inverse FiRM,inverse-finance-firm,2024-12,8.3935,783669
cdp,Inverse FiRM,inverse-finance-firm,2025-01,8.3945,859908
cdp,Inverse FiRM,inverse-finance-firm,2025-02,7.5766,637460
cdp,Inverse FiRM,inverse-finance-firm,2025-03,1.8947,156399
cdp,Inverse FiRM,inverse-finance-firm,2025-04,7.4717,702878
cdp,Inverse FiRM,inverse-finance-firm,2025-05,7.0891,742595
cdp,Inverse FiRM,inverse-finance-firm,2025-06,7.0891,758456
cdp,Inverse FiRM,inverse-finance-firm,2025-07,7.0891,819769
cdp,Inverse FiRM,inverse-finance-firm,2025-08,7.0891,768071
cdp,Inverse FiRM,inverse-finance-firm,2025-09,9.4653,1081557
cdp,Inverse FiRM,inverse-finance-firm,2025-10,9.4653,1036557
cdp,Inverse FiRM,inverse-finance-firm,2025-11,9.1844,829410
cdp,Inverse FiRM,inverse-finance-firm,2025-12,8.7269,761985
cdp,Inverse FiRM,inverse-finance-firm,2026-01,9.4298,745059
cdp,Inverse FiRM,inverse-finance-firm,2026-02,8.0648,535837
cdp,Inverse FiRM,inverse-finance-firm,2026-03,8.2211,559396
cdp,Inverse FiRM,inverse-finance-firm,2026-04,8.7142,664827
cdp,Inverse FiRM,inverse-finance-firm,2026-05,9.9491,732362
cdp,Inverse FiRM,inverse-finance-firm,2026-06,10.8092,629643
cdp,Inverse FiRM,inverse-finance-firm,2026-07,9.8966,622856
cdp,Inverse FiRM,inverse-finance-firm,2026-08,9.3369,733545
cdp,Inverse FiRM,inverse-finance-firm,2026-09,9.0668,736315
cdp,Kava Mint,kava-mint,2024-09,202.8013,12899276
cdp,Kava Mint,kava-mint,2024-10,190.1941,13381924
cdp,Kava Mint,kava-mint,2024-11,179.9971,17361233
cdp,Kava Mint,kava-mint,2024-12,142.5125,13289288
cdp,Kava Mint,kava-mint,2025-01,141.7846,14532494
cdp,Kava Mint,kava-mint,2025-02,206.3334,17407895
cdp,Kava Mint,kava-mint,2025-03,201.9429,16656709
